id,name,gender,birth_date,birth_country,wikipedia_link,prize_category,prize_motivation,prize_year,affiliation_country,min_prize_year,min_prize_date,age_at_prize,this_year,uniform,image_source
588,Carl Friedrich Georg Spitteler,male,1845-04-24,Switzerland,https://en.wikipedia.org/wiki/Carl_Spitteler,Literature,"in special appreciation of his epic, <I>Olympian Spring</I>",1919,Switzerland,1919,1919-12-10,74,FALSE,0,NA
500,Carl von Ossietzky,male,1889-10-03,Germany,https://en.wikipedia.org/wiki/Carl_von_Ossietzky,Peace,for his burning love for freedom of thought and expression and his valuable contribution to the cause of peace,1935,Germany,1935,1935-12-10,46,FALSE,0,NA
740,Carl E. Wieman,male,1951-03-26,USA,https://en.wikipedia.org/wiki/Carl_Wieman,Physics,"for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates",2001,USA,2001,2001-12-10,50,FALSE,0,NA
124,Carlo Rubbia,male,1934-03-31,Italy,https://en.wikipedia.org/wiki/Carlo_Rubbia,Physics,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",1984,Switzerland,1984,1984-12-10,50,FALSE,0,NA
562,Carlos Filipe Ximenes Belo,male,1948-02-03,East Timor,https://en.wikipedia.org/wiki/Carlos_Filipe_Ximenes_Belo,Peace,for their work towards a just and peaceful solution to the conflict in East Timor,1996,East Timor,1996,1996-12-10,48,FALSE,0,NA
501,Carlos Saavedra Lamas,male,1878-11-01,Argentina,https://en.wikipedia.org/wiki/Carlos_Saavedra_Lamas,Peace,"for his role as father of the Argentine Antiwar Pact of 1933, which he also used as a means to mediate peace between Paraguay and Bolivia in 1935",1936,Argentina,1936,1936-12-10,58,FALSE,0,NA
836,Carol W. Greider,female,1961-04-15,USA,https://en.wikipedia.org/wiki/Carol_W._Greider,Physiology or Medicine,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,2009,USA,2009,2009-12-10,48,FALSE,0,NA
55,Cecil Frank Powell,male,1903-12-05,United Kingdom,https://en.wikipedia.org/wiki/C._F._Powell,Physics,for his development of the photographic method of studying nuclear processes and his discoveries regarding mesons made with this method,1950,United Kingdom,1950,1950-12-10,47,FALSE,0,NA
431,César Milstein,male,1927-10-08,Argentina,https://en.wikipedia.org/wiki/César_Milstein,Physiology or Medicine,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,1984,United Kingdom,1984,1984-12-10,57,FALSE,0,NA
384,Charles Brenton Huggins,male,1901-09-22,Canada,https://en.wikipedia.org/wiki/Charles_Brenton_Huggins,Physiology or Medicine,for his discoveries concerning hormonal treatment of prostatic cancer,1966,USA,1966,1966-12-10,65,FALSE,0,NA
25,Charles Edouard Guillaume,male,1861-02-15,Switzerland,https://en.wikipedia.org/wiki/Charles_Édouard_Guillaume,Physics,in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys,1920,France,1920,1920-12-10,59,FALSE,0,NA
489,Charles Gates Dawes,male,1865-08-27,USA,https://en.wikipedia.org/wiki/Charles_G._Dawes,Peace,for his crucial role in bringing about the Dawes Plan,1925,USA,1925,1925-12-10,60,FALSE,0,NA
22,Charles Glover Barkla,male,1877-06-07,United Kingdom,https://en.wikipedia.org/wiki/Charles_Glover_Barkla,Physics,for his discovery of the characteristic R&ouml;ntgen radiation of the elements,1917,United Kingdom,1917,1917-12-10,40,FALSE,0,NA
81,Charles Hard Townes,male,1915-07-28,USA,https://en.wikipedia.org/wiki/Charles_Hard_Townes,Physics,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle",1964,USA,1964,1964-12-10,49,FALSE,0,NA
269,Charles J. Pedersen,male,1904-10-03,South Korea,https://en.wikipedia.org/wiki/Charles_J._Pedersen,Chemistry,for their development and use of molecules with structure-specific interactions of high selectivity,1987,USA,1987,1987-12-10,83,FALSE,0,NA
838,Charles Kuen Kao,male,1933-11-04,China,https://en.wikipedia.org/wiki/Charles_K._Kao,Physics,for groundbreaking achievements concerning the transmission of light in fibers for optical communication,2009,United Kingdom|China,2009,2009-12-10,76,FALSE,0,NA
987,Charles M. Rice,male,1952-08-25,USA,https://en.wikipedia.org/wiki/Charles_M._Rice,Physiology or Medicine,for the discovery of Hepatitis C virus,2020,USA,2020,2020-12-10,68,FALSE,0,NA
318,Charles Jules Henri Nicolle,male,1866-09-21,France,https://en.wikipedia.org/wiki/Charles_Nicolle,Physiology or Medicine,for his work on typhus,1928,Tunisia,1928,1928-12-10,62,FALSE,0,NA
307,Charles Robert Richet,male,1850-08-26,France,https://en.wikipedia.org/wiki/Charles_Richet,Physiology or Medicine,in recognition of his work on anaphylaxis,1913,France,1913,1913-12-10,63,FALSE,0,NA
68,Chen Ning Yang,male,1922-09-22,China,https://en.wikipedia.org/wiki/Chen_Ning_Yang,Physics,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,1957,USA,1957,1957-12-10,35,FALSE,0,NA
319,Christiaan Eijkman,male,1858-08-11,the Netherlands,https://en.wikipedia.org/wiki/Christiaan_Eijkman,Physiology or Medicine,for his discovery of the antineuritic vitamin,1929,the Netherlands,1929,1929-12-10,71,FALSE,0,NA
241,Christian B. Anfinsen,male,1916-03-26,USA,https://en.wikipedia.org/wiki/Christian_B._Anfinsen,Chemistry,"for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation",1972,USA,1972,1972-12-10,56,FALSE,0,NA
404,Christian de Duve,male,1917-10-02,United Kingdom,https://en.wikipedia.org/wiki/Christian_de_Duve,Physiology or Medicine,for their discoveries concerning the structural and functional organization of the cell,1974,USA|Belgium,1974,1974-12-10,57,FALSE,0,NA
486,Christian Lous Lange,male,1869-09-17,Norway,https://en.wikipedia.org/wiki/Christian_Lous_Lange,Peace,for their lifelong contributions to the cause of peace and organized internationalism,1921,Norway,1921,1921-12-10,52,FALSE,0,NA
453,Christiane Nüsslein-Volhard,female,1942-10-20,Germany,https://en.wikipedia.org/wiki/Christiane_Nüsslein-Volhard,Physiology or Medicine,for their discoveries concerning the genetic control of early embryonic development,1995,Germany,1995,1995-12-10,53,FALSE,0,NA
858,Christopher A. Pissarides,male,1948-02-20,Cyprus,https://en.wikipedia.org/wiki/Christopher_A._Pissarides,Economic Sciences,for their analysis of markets with search frictions,2010,United Kingdom,2010,2010-12-10,62,FALSE,0,NA
873,Christopher A. Sims,male,1942-10-21,USA,https://en.wikipedia.org/wiki/Christopher_A._Sims,Economic Sciences,for their empirical research on cause and effect in the macroeconomy,2011,USA,2011,2011-12-10,69,FALSE,0,NA
153,Claude Cohen-Tannoudji,male,1933-04-01,Algeria,https://en.wikipedia.org/wiki/Claude_Cohen-Tannoudji,Physics,for development of methods to cool and trap atoms with laser light,1997,France,1997,1997-12-10,64,FALSE,0,NA
662,Claude Simon,male,1913-10-10,Madagascar,https://en.wikipedia.org/wiki/Claude_Simon,Literature,who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition,1985,France,1985,1985-12-10,72,FALSE,0,NA
146,Clifford G. Shull,male,1915-09-23,USA,https://en.wikipedia.org/wiki/Clifford_Shull,Physics,for the development of the neutron diffraction technique,1994,USA,1994,1994-12-10,79,FALSE,0,NA
44,Clinton Joseph Davisson,male,1881-10-22,USA,https://en.wikipedia.org/wiki/Clinton_Davisson,Physics,for their experimental discovery of the diffraction of electrons by crystals,1937,USA,1937,1937-12-10,56,FALSE,0,NA
772,Clive W.J. Granger,male,1934-09-04,United Kingdom,https://en.wikipedia.org/wiki/Clive_Granger,Economic Sciences,for methods of analyzing economic time series with common trends (cointegration),2003,USA,2003,2003-12-10,69,FALSE,0,NA
505,Cordell Hull,male,1871-10-02,USA,https://en.wikipedia.org/wiki/Cordell_Hull,Peace,for his indefatigable work for international understanding and his pivotal role in establishing the United Nations,1945,USA,1945,1945-12-10,74,FALSE,0,NA
333,Corneille Jean François Heymans,male,1892-03-28,Belgium,https://en.wikipedia.org/wiki/Corneille_Heymans,Physiology or Medicine,for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration,1938,Belgium,1938,1938-12-10,46,FALSE,0,NA
803,Craig C. Mello,male,1960-10-19,USA,https://en.wikipedia.org/wiki/Craig_Mello,Physiology or Medicine,for their discovery of RNA interference - gene silencing by double-stranded RNA,2006,USA,2006,2006-12-10,46,FALSE,0,NA
657,Czeslaw Milosz,male,1911-06-30,Lithuania,https://en.wikipedia.org/wiki/Czesław_Miłosz,Literature,who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts,1980,Poland|USA,1980,1980-12-10,69,FALSE,0,NA
410,D. Carleton Gajdusek,male,1923-09-09,USA,https://en.wikipedia.org/wiki/Daniel_Carleton_Gajdusek,Physiology or Medicine,for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases,1976,USA,1976,1976-12-10,53,FALSE,0,NA
520,Dag Hjalmar Agne Carl Hammarskjöld,male,1905-07-29,Sweden,https://en.wikipedia.org/wiki/Dag_Hammarskjöld,Peace,"for developing the UN into an effective and constructive international organization, capable of giving life to the principles and aims expressed in the UN Charter",1961,Sweden,1961,1961-12-10,56,FALSE,0,NA
857,Dale T. Mortensen,male,1939-02-02,USA,https://en.wikipedia.org/wiki/Dale_T._Mortensen,Economic Sciences,for their analysis of markets with search frictions,2010,USA|Denmark,2010,2010-12-10,71,FALSE,0,NA
867,Dan Shechtman,male,1941-01-24,Israel,https://en.wikipedia.org/wiki/Dan_Shechtman,Chemistry,for the discovery of quasicrystals,2011,Israel,2011,2011-12-10,70,FALSE,0,NA
363,Daniel Bovet,male,1907-03-23,Switzerland,https://en.wikipedia.org/wiki/Daniel_Bovet,Physiology or Medicine,"for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles",1957,Italy,1957,1957-12-10,50,FALSE,0,NA
157,Daniel C. Tsui,male,1939-02-28,China,https://en.wikipedia.org/wiki/Daniel_C._Tsui,Physics,for their discovery of a new form of quantum fluid with fractionally charged excitations,1998,USA,1998,1998-12-10,59,FALSE,0,NA
759,Daniel Kahneman,male,1934-03-05,Israel,https://en.wikipedia.org/wiki/Daniel_Kahneman,Economic Sciences,"for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty",2002,USA,2002,2002-12-10,68,FALSE,0,NA
733,Daniel L. McFadden,male,1937-07-29,USA,https://en.wikipedia.org/wiki/Daniel_McFadden,Economic Sciences,for his development of theory and methods for analyzing discrete choice,2000,USA,2000,2000-12-10,63,FALSE,0,NA
415,Daniel Nathans,male,1928-10-30,USA,https://en.wikipedia.org/wiki/Daniel_Nathans,Physiology or Medicine,for the discovery of restriction enzymes and their application to problems of molecular genetics,1978,USA,1978,1978-12-10,50,FALSE,0,NA
674,Dario Fo,male,1926-03-24,Italy,https://en.wikipedia.org/wiki/Dario_Fo,Literature,who emulates the jesters of the Middle Ages in scourging authority and upholding the dignity of the downtrodden,1997,Italy,1997,1997-12-10,71,FALSE,0,NA
406,David Baltimore,male,1938-03-07,USA,https://en.wikipedia.org/wiki/David_Baltimore,Physiology or Medicine,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,1975,USA,1975,1975-12-10,37,FALSE,0,NA
1007,David Card,male,1956-01-01,Canada,https://en.wikipedia.org/wiki/David_Card,Economic Sciences,for his empirical contributions  to labour economics,2021,USA,2021,2021-12-10,65,TRUE,0,NA
423,David H. Hubel,male,1926-02-27,Canada,https://en.wikipedia.org/wiki/David_H._Hubel,Physiology or Medicine,for their discoveries concerning information processing in the visual system,1981,USA,1981,1981-12-10,55,FALSE,0,NA
776,David J. Gross,male,1941-02-19,USA,https://en.wikipedia.org/wiki/David_Gross,Physics,for the discovery of asymptotic freedom in the theory of the strong interaction,2004,USA,2004,2004-12-10,63,FALSE,0,NA
928,David J. Thouless,male,1934-09-21,United Kingdom,https://en.wikipedia.org/wiki/David_J._Thouless,Physics,for theoretical discoveries of topological phase transitions and topological phases of matter,2016,USA,2016,2016-12-10,82,FALSE,0,NA
877,David J. Wineland,male,1944-02-24,USA,https://en.wikipedia.org/wiki/David_J._Wineland,Physics,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,2012,USA,2012,2012-12-10,68,FALSE,0,NA
997,David Julius,male,1955-11-04,USA,https://en.wikipedia.org/wiki/David_Julius,Physiology or Medicine,for their discoveries of receptors for temperature and touch,2021,USA,2021,2021-12-10,66,TRUE,0,NA
149,David M. Lee,male,1931-01-20,USA,https://en.wikipedia.org/wiki/David_Lee_(physicist),Physics,for their discovery of superfluidity in helium-3,1996,USA,1996,1996-12-10,65,FALSE,0,NA
567,David Trimble,male,1944-10-15,Northern Ireland,https://en.wikipedia.org/wiki/David_Trimble,Peace,for their efforts to find a peaceful solution to the conflict in Northern Ireland,1998,United Kingdom,1998,1998-12-10,54,FALSE,0,NA
1003,David W.C. MacMillan,male,1968-01-01,United Kingdom,https://en.wikipedia.org/wiki/David_MacMillan,Chemistry,for the development of asymmetric organocatalysis,2021,USA,2021,2021-12-10,53,TRUE,0,NA
966,Denis Mukwege,male,1955-03-01,Democratic Republic of the Congo,https://en.wikipedia.org/wiki/Denis_Mukwege,Peace,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,2018,,2018,2018-12-10,63,FALSE,0,NA
93,Dennis Gabor,male,1900-06-05,Hungary,https://en.wikipedia.org/wiki/Dennis_Gabor,Physics,for his invention and development of the holographic method,1971,United Kingdom,1971,1971-12-10,71,FALSE,0,NA
237,Derek H. R. Barton,male,1918-09-08,United Kingdom,https://en.wikipedia.org/wiki/Derek_Barton,Chemistry,for their contributions to the development of the concept of conformation and its application in chemistry,1969,United Kingdom,1969,1969-12-10,51,FALSE,0,NA
669,Derek Walcott,male,1930-01-23,Saint Lucia,https://en.wikipedia.org/wiki/Derek_Walcott,Literature,"for a poetic oeuvre of great luminosity, sustained by a historical vision, the outcome of a multicultural commitment",1992,Saint Lucia,1992,1992-12-10,62,FALSE,0,NA
546,Desmond Mpilo Tutu,male,1931-10-07,South Africa,https://en.wikipedia.org/wiki/Desmond_Tutu,Peace,for his role as a unifying leader figure in the non-violent campaign to resolve the problem of apartheid in  South Africa,1984,South Africa,1984,1984-12-10,53,FALSE,0,NA
362,Dickinson W. Richards,male,1895-10-30,USA,https://en.wikipedia.org/wiki/Dickinson_W._Richards,Physiology or Medicine,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,1956,USA,1956,1956-12-10,61,FALSE,0,NA
975,Didier Queloz,male,1966-02-23,Switzerland,https://en.wikipedia.org/wiki/Didier_Queloz,Physics,for the discovery of an exoplanet orbiting a solar-type star,2019,Switzerland|United Kingdom,2019,2019-12-10,53,FALSE,0,NA
1006,Dmitry Andreyevich Muratov,male,1961-01-01,Russia,https://en.wikipedia.org/wiki/Dmitry_Muratov,Peace,"for their efforts to safeguard freedom of expression, which  is a precondition for democracy and lasting peace",2021,,2021,2021-12-10,60,TRUE,0,NA
74,Donald Arthur Glaser,male,1926-09-21,USA,https://en.wikipedia.org/wiki/Donald_A._Glaser,Physics,for the invention of the bubble chamber,1960,USA,1960,1960-12-10,34,FALSE,0,NA
267,Donald J. Cram,male,1919-04-22,USA,https://en.wikipedia.org/wiki/Donald_J._Cram,Chemistry,for their development and use of molecules with structure-specific interactions of high selectivity,1987,USA,1987,1987-12-10,68,FALSE,0,NA
962,Donna Strickland,female,1959-05-27,Canada,https://en.wikipedia.org/wiki/Donna_Strickland,Physics,"for their method of generating high-intensity, ultra-short optical pulses",2018,Canada,2018,2018-12-10,59,FALSE,0,NA
